RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
1964,139,Passaic County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,31,1452.8999255136500,1441.0026437005300,1442.7382338997000,1436.8814222064300,1454.4494064658600,1459.065630944590,1459.4674381623500,1477.6142320899300,1502.6551586070600,1506.2630850783600,1489.9543952560200,1480.6582914445800,1491.675850620760,1502.086149505640,1509.47370986168,1512.4455634441200,1508.3951737829000,1499.6218135204400,1505.21576369361,1507.08167853388,1522.1480903231200,1525.1160340431400,1544.8650377520600,1556.3790141955400,1553.0468578124300,1555.5027885918700,1559.5984509409400,1564.0828716698100,1556.6205751726600,1553.088064095390,1544.4455812049600,1557.08393109065,1565.2151138354500,1596.5684513760800,1592.4151907685800,1577.9266979093900,1574.5683661749100,1583.7467618376500,1605.4414863774300,1610.8577668487000,1623.069750686330,1631.861301667020,1652.684984712480,1656.5229630987500,1655.8951444692900,1633.6493585045800,1643.1470594589800,1636.2219238296000,1666.3808837305100,1677.3316736960800,1696.4639752176900,1681.5166479388800,1665.4399875069400,1675.5464080379700,1678.766376547560,1705.2185850532200,1699.5662348124900,1694.6089643684300,1685.95511851627,1693.390829882480,1719.306476264070,1718.7603746105100,1726.126917250780,1728.926521984880,1733.2389985468800,1736.9246768531700,1738.5422988738900,1736.2122759605200,1746.8059362569000,1750.9235760683200,1787.1399174548200,1824.7528618228500,1857.2219190982200,1848.3530041354800,1829.445611887120,1828.2534042511900,1839.242300596870,1864.185140500830,1873.21132768863,1899.9408238280600,1899.3600238202900,1954.5484809100600,1939.7776351030200,1959.2220431136300,1948.335504064460,2024.470747113840,2048.1991219079100,2077.5307247864200,2082.5658471879300,2101.5269917931000,2112.1376542010900,2110.5008172118200,2135.665598290600
1396,140,Sonoma County,county,CA,CA,"Santa Rosa-Petaluma, CA",6,97,1803.2899993776300,1834.0921712882700,1863.5708116402400,1882.999338943800,1884.7602293848900,1897.7125217525800,1901.9697201572400,1906.8049095372100,1919.5010704627600,1942.5662272725000,1966.046827683830,1966.3100734930500,1993.8456167591500,1998.9171630972500,2034.5785153736500,2046.2521393368900,2063.8064601372000,2071.134864600130,2060.348685945650,2070.464843419690,2063.764695761180,2053.1476374929000,2047.9812649922900,2063.254163373350,2075.7797719714800,2097.0022543751900,2112.3964779875400,2142.660145875040,2149.7487508691000,2160.8494188690000,2166.0393665154900,2181.144937108290,2211.419267705520,2235.8312030177500,2272.052776456270,2277.243796026660,2284.2640103663700,2287.6197310826500,2294.3658275358700,2314.899647218130,2314.36942842601,2308.4293699658800,2293.2057216677800,2290.0656815388500,2283.945529760480,2280.8649104599600,2271.801795532260,2272.431820335710,2278.236937409270,2283.5909252357700,2298.6967920992900,2302.033239244640,2303.420643172350,2300.5421915608800,2292.49113012904,2287.656713300630,2286.3312486894000,2293.6979425871500,2304.379642063920,2302.106494295320,2299.520308776790,2299.697804419020,2294.127036454410,2298.6923258397700,2304.172322915430,2312.166582594300,2322.753908884210,2331.1419491063200,2346.6034566491400,2344.434566082230,2335.61889557349,2335.5795854223600,2345.9867582184700,2370.81505341143,2404.1489962616900,2436.224819050000,2465.1225941857000,2491.1544398882000,2543.883209321870,2559.8745986090400,2565.7517402296800,2554.462025857210,2586.5327525759600,2622.236692712650,2657.679094069960,2692.248187284750,2709.2361552461500,2714.3701812271000,2713.7784631743800,2704.1258811023200,2709.95508642607,2698.3667978314300,2690.7292343212600
1241,141,Morris County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,27,2028.5649516237600,2034.8817346698200,2037.386528438000,2043.2225303342600,2055.2755094754900,2066.2350516858500,2069.3608372858700,2066.018600606180,2080.1480438144500,2088.94130570601,2094.0775665160200,2095.0142336366100,2092.9624240143100,2112.99083750274,2112.4753880743000,2111.0100153313600,2111.6255377951100,2099.7183944663100,2118.1787618540300,2113.475644755620,2116.42404788526,2114.4792494711500,2122.061812126410,2139.710850295910,2146.3332178565600,2152.2924147487600,2162.706870761630,2171.8396529577200,2172.2946327253000,2160.7089986872000,2147.547080767060,2142.454649469920,2148.7038911881000,2149.5315481221300,2158.154303416990,2163.842683232840,2187.4700417223900,2198.7225705138600,2210.686259980100,2203.0284734327600,2206.2204554032400,2205.595793607590,2210.6578424011700,2205.6488391312400,2196.7710247677000,2195.1617423661500,2204.5899614803600,2224.6111977817600,2234.8821229973300,2250.9634305311500,2253.561853569580,2264.6015210098100,2260.3535370929200,2267.0547760445000,2262.8944302355800,2264.533402945840,2253.513950394330,2266.479515864790,2263.9185671529200,2285.6609208668500,2280.826341018280,2289.9610957231000,2268.8667486599500,2244.7601357985500,2232.063732608230,2229.0454643895900,2241.254796984230,2264.751898530380,2289.100641784460,2292.666583335070,2283.3084894857000,2291.726456059020,2314.7869263797700,2339.1546931309000,2364.8251204644300,2398.1886455256900,2431.0226685053000,2475.4503622542500,2526.4351186856300,2573.873980883290,2586.075009553320,2591.71113705515,2582.1887893870300,2587.8393721016900,2605.0048426685800,2646.357830326760,2660.067960278820,2690.298463044320,2726.102860840550,2782.3592637273700,2806.4613319658800,2803.60243225745,2812.5113237639600
221,142,Lake County,county,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",18,89,888.7716724889560,865.0392531789640,861.296464362979,863.2540749645160,865.5328403941770,867.8961717661080,869.8174226804570,874.4625221810180,873.1889903652330,874.2369358403390,869.6372980307560,876.4655873184630,873.2045950852850,879.2068319799990,879.7036251663560,889.0223581207920,887.7385732565720,888.4833907907910,900.6960886805050,897.6956407106230,899.1147483143620,886.5358167202560,890.8687366681300,887.0286014721460,888.9750522660290,891.8522203788190,904.4804472184130,904.2235173919970,906.8194470476690,901.8240850149520,890.0433654418200,896.8976184085350,904.3368431904350,929.2226082657160,924.8973371496480,925.0603310445240,919.5752296770280,924.4551001282120,931.0023221467550,932.6442974326800,941.1205229160760,939.5231082041080,943.6829426139690,938.7900018078370,946.4071573419520,947.5530496477630,954.3716291620740,953.7514832281790,958.7474090648120,954.8994065816730,956.0268553067040,961.2390131227310,955.7436191160920,956.4953648157170,951.436286272749,965.2672463417330,970.6031579028790,982.0243060200640,976.1586292117470,980.0060094744330,975.7828768457400,985.4408705007640,988.3784704756680,989.5398036974050,1000.8644407118900,1009.648828502900,1024.1771508340600,1033.5105462667300,1036.9076428797900,1043.911621120600,1059.3906310641300,1074.2964763937300,1082.1016520695100,1091.8649706658100,1111.0406108952100,1137.9832706875500,1150.460207603690,1161.982768116540,1169.9550596842100,1178.6238189122800,1169.8990915834500,1183.2181289795500,1192.0890386213200,1203.6169940566500,1191.9986788558100,1179.8281423300700,1192.2717372669500,1198.8238878493900,1210.0045867984800,1203.185814208950,1220.9338442125800,1219.715668295420,1227.5707582582600
287,143,Polk County,county,IA,IA,"Des Moines-West Des Moines, IA",19,153,914.9579063704060,907.9828522343580,917.7944540199310,913.4682918983590,923.0718974721930,918.4190728593740,914.9409001963990,910.2879340145470,908.4962377822160,905.3302929034760,908.548435427379,902.2222407286270,907.4367011319460,907.3887342908220,923.4418770227330,928.0294770255120,932.6855479312750,934.2652186336980,933.8406583354530,934.2424330450150,938.8602315578140,930.8377320633050,931.1069243399380,926.1626008581450,938.3704961067620,942.0450866804340,951.6285521362880,954.9377875700990,965.6141361610580,963.3946678234100,956.3942941632300,949.9904085237900,940.3703677200170,943.1230857690160,934.9745956437230,942.7021709171460,947.7271426146900,959.3408674289280,965.7170564913830,969.2284508131290,980.0467670449100,981.9671134819680,978.5361595707350,964.9301579409190,958.5357506408840,960.2738381550150,963.6874545006020,965.8092745607080,967.30501900158,971.3267233978100,980.5575371450410,987.590908180483,993.2646984505930,993.7956782914170,993.8819333693680,989.3904747895380,989.0885345576700,985.4674423432090,985.566981964748,986.4094811490070,992.5705356112360,994.5283952508790,994.6012537318810,995.8798578741370,1005.0950630227700,1014.255146168390,1017.6977762114600,1015.8328257908100,1012.6119248883700,1005.0730856428700,1005.7938407912500,1007.9732228761700,1018.5027460525900,1022.0662941096700,1030.8152225863800,1039.3418559361200,1048.0595301366500,1053.2563917110900,1060.9995536370700,1065.4346409856400,1067.9787517231800,1066.0465018044400,1066.725287560850,1076.4913483382600,1082.4495585076300,1097.6914740217300,1105.7295866529500,1124.0730319383300,1138.0802742299400,1147.124079524670,1147.8133285502900,1140.8248871086300,1141.5991439467700
2511,144,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,85,1411.3571549671000,1414.208253526730,1446.2471463502200,1475.2615163282200,1486.2081395798000,1479.1956706255600,1461.3660248075100,1465.3511213845800,1481.5827128561300,1495.4965906805300,1501.0226026978800,1490.6466552962400,1485.1032381258900,1504.0242428567700,1531.9659588335300,1523.7339205187200,1502.7960331979200,1492.4734305090700,1515.2436629605800,1529.457851483480,1551.9307851512700,1580.398686079630,1607.6860867401600,1609.331800418800,1584.222260219170,1594.00547814801,1596.7213616852400,1623.7838257396200,1615.8419514617000,1614.828511882950,1615.9602592857100,1631.9121010609900,1650.6531907404000,1648.1457512397300,1663.247124445300,1657.7988027378500,1667.0271722084200,1649.0058297040400,1663.8521988557900,1673.853717763640,1712.0817976397300,1711.7133811896400,1735.3330005649100,1716.4786955516500,1727.4529279463800,1721.528149710070,1718.9381101831500,1717.376330137870,1708.6606630884500,1711.907136683150,1724.3513021790900,1739.5904336336000,1762.7920328397100,1772.8365553324600,1791.2770632082600,1804.5719724389900,1793.3080828512800,1772.0406013247300,1751.0856464829500,1774.550489153230,1774.9852884736500,1803.8771830506900,1805.0643983612900,1822.1664229848600,1828.864134394990,1817.0236458865600,1824.1527780097500,1827.3397994820000,1866.4824081683500,1869.9525269501200,1851.3345345606900,1819.79010690886,1819.7308160485500,1816.9300172434300,1855.8471860283500,1871.7466084577600,1932.2597240885200,1920.1733588153400,1927.8782589674000,1908.4035632776600,1928.0976484757300,1933.8069394915300,1936.8616612466500,1934.4130801649400,1925.1878216183500,1947.315292254570,1984.967395143810,2031.1325143756000,2061.198493078360,2030.5253867360900,2045.3424169082400,2052.314841023300,2086.5022727272700
448,145,Clark County,county,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",53,11,1149.8474778231500,1164.691062317250,1181.3375373175400,1198.140215673740,1211.8738249236600,1222.3308143208600,1228.8760634456300,1237.0916322506500,1230.1917400122500,1226.6981785683300,1227.0040498519300,1247.7725435208200,1260.7021014045500,1275.1533806554900,1289.6944439325100,1306.319428789910,1303.3187456488000,1310.913515470220,1320.272334786330,1327.683601700030,1319.4660551124000,1311.508226546480,1319.4178034728000,1327.0328352404600,1340.704364875510,1360.9375280048200,1378.2649110699900,1390.004344567870,1394.3915549922600,1397.6780722728300,1400.15501758408,1396.8857784832500,1394.0135033814700,1387.8551306916900,1394.110127012480,1396.0846037389000,1405.6713929622100,1402.3808147580200,1411.45364005862,1421.39421108647,1437.9359640880900,1444.3289403701100,1450.4679239555400,1448.362357538700,1449.2109097072900,1446.167736506430,1446.067661850140,1451.1681479931800,1462.1941890805500,1471.3694085301500,1475.086825579740,1480.496753237000,1491.4219897155400,1499.5250472760200,1503.8365361035900,1500.4646117304800,1496.124815974960,1493.1977258311500,1489.6370393002500,1494.234329741820,1498.4379236523300,1500.9707240520700,1499.2174009194100,1503.1571559640300,1517.4749335016400,1537.0964528790500,1553.6431855156800,1564.9377765684800,1572.1905102904300,1578.7276280516700,1586.6871447000100,1596.2965968897700,1606.5172354346900,1631.6106978831300,1659.548318397060,1698.1524223813800,1739.7111247288100,1776.8323062436900,1797.2434120492000,1797.4700355733400,1798.9088494843200,1804.6048902935100,1810.232920097350,1819.6064033665200,1831.5151713324300,1856.2388521633400,1882.8430647371600,1920.106661458600,1940.9737290257300,1956.9380436484900,1956.3776027310100,1954.6177767747800,1943.1616059379200
1746,146,Hampden County,county,MA,MA,"Springfield, MA",25,13,1138.44699518792,1149.543643057930,1147.9411061320400,1156.1101773688000,1154.3144362454600,1164.96011277901,1165.7059367147300,1165.192250583490,1165.322129125750,1164.6064167238600,1169.28301436502,1174.7859633133100,1183.6488831093800,1187.6671662744600,1189.7636571622900,1189.584324565550,1198.0618432600400,1199.9370518175700,1202.220693135480,1207.511320307190,1212.6605595288000,1214.6385950811600,1205.294303342590,1198.8836073981700,1201.4565721791500,1213.3246024566900,1228.720503804160,1241.1141148069700,1237.8019233513700,1236.0657690820600,1237.8201324500100,1241.2454132455700,1249.0472916758800,1246.1364737192600,1253.7152095467000,1255.5351086608200,1255.0911435309700,1250.3081773988800,1253.1664999360900,1254.5283569359500,1267.753579628060,1280.5376069671100,1291.8813566869700,1298.684853430360,1295.5638313647500,1280.6940279709400,1282.6381753918100,1287.918706424760,1313.9877675733800,1315.7708685535200,1319.8151816216100,1325.514304488880,1335.7908386082200,1340.907199197420,1331.4454413620900,1325.0100679650300,1324.2651048451600,1362.335144029090,1373.6846864659000,1382.567376677870,1353.6478474146500,1345.87326994703,1351.8246639291700,1363.594881253690,1382.3686877218300,1370.88569683755,1381.5146812955000,1390.361639667860,1401.7225581136800,1394.7634159558800,1394.923664670240,1419.928376615910,1446.936192760320,1448.0933411999900,1453.9586257372900,1449.2443360067400,1481.51864986413,1483.513397378910,1479.680392518790,1462.3334812197800,1456.9268362442800,1469.0112767002700,1488.2092878233500,1518.4734435817100,1543.656601479800,1565.3597679981400,1560.0790006351400,1587.7745997865900,1599.9089626287100,1642.9100185386900,1622.41442514053,1567.162690971470,1572.5501165501200
2465,147,Onondaga County,county,NY,NY,"Syracuse, NY",36,67,,,,,,,,,,,1044.4974831888500,1045.0128358561800,1046.9512598542700,1066.5861459268900,1080.1912738978400,1072.3857085986900,1054.647255762220,1046.8155108025500,1042.6768614721100,1049.869370540800,1055.9154157647100,1066.4397799131800,1067.3795698715100,1064.5251986739500,1063.9125000030800,1061.537366803510,1057.4136386790300,1062.841441096970,1063.6456261591700,1070.843030654950,1069.9873745929100,1076.321041016120,1085.4648212858600,1094.3318375484800,1096.5889351034800,1102.1455651690600,1106.7663985828500,1101.9346998154000,1097.0447396210500,1090.0517333710200,1095.8837919404400,1098.7604080026300,1098.227101739500,1104.277301513600,1087.8304215758500,1089.698101578440,1087.9194367892900,1101.5100773112200,1107.4336426560600,1115.164746394360,1119.1809351964600,1132.886071292000,1147.444874664410,1152.4025615407100,1148.8828427888700,1141.9244315475200,1146.0724062970300,1134.7201963930200,1137.8135739413700,1137.720791198060,1153.995962896810,1159.6940039903200,1162.4730530373800,1163.5922394721300,1167.5321684553100,1193.5301433220200,1192.5625718672000,1188.2878114603000,1176.9595039055300,1186.6915752587900,1204.5653494655800,1203.143714909670,1211.005658223260,1221.913553499720,1246.4609251571100,1281.4489889839000,1294.102116467410,1303.2203686155500,1314.825066457460,1330.3776375233000,1343.1480043907600,1356.0428094695700,1341.4417843368800,1341.367489760210,1338.9142110503200,1362.792567085850,1403.5378127663300,1416.9694173493100,1442.7381102167600,1446.9283014631100,1469.9234356384000,1479.2189305543400,1476.9360078811100
1442,148,Tulare County,county,CA,CA,"Visalia, CA",6,107,1059.042490943230,1064.996183821930,1075.6175817966700,1076.805135271890,1082.191567870960,1069.9643274778900,1080.9604794389200,1079.1800170289200,1094.1112275634300,1096.4442758138500,1099.5563965876500,1094.547310618520,1097.5021839660600,1106.4851619533000,1120.7076413266700,1122.7992913432900,1117.8299294455400,1118.593037472980,1117.824772063580,1127.0777420971400,1130.008353504600,1136.8308175958400,1137.1907406855200,1138.957600561680,1141.1309543658300,1147.0093972605300,1156.3455037930700,1163.884235580380,1176.634118775260,1174.560619772850,1176.39440426539,1173.8127150115800,1182.6322487467300,1185.217035821620,1187.3863936033700,1191.044831522840,1195.6897757717600,1199.321131470720,1196.3613820179500,1202.7509710549800,1204.3556921751900,1216.9113421793400,1222.0493440456000,1223.2895152197500,1216.5834318298500,1214.1438330996100,1219.1694674112900,1221.592629003510,1227.962771536290,1239.2041685797600,1244.484783171430,1250.9676783499300,1258.963455268710,1271.6481069481700,1283.3666028604300,1280.3449516870900,1280.9456470027200,1270.341473697240,1274.5206362051900,1289.607136788390,1298.4055029485500,1302.2576903659200,1287.1352377836900,1290.2673372931000,1301.3964493628200,1324.9047676721400,1332.1299546159700,1336.4975948694800,1336.4901119270000,1352.2364487474500,1370.0883739547600,1382.6644545885400,1420.4191916158400,1452.446062036960,1487.0870396161500,1509.1459939571500,1536.2869759296400,1548.2595931087300,1552.8525074107700,1610.4455551416800,1665.4130668841700,1718.1289956632000,1692.51529549307,1680.2368485541000,1666.1651672417400,1639.263409717290,1726.18427299035,1771.6360205533000,1841.6674067313900,1820.6139129485300,1801.7705373494500,1781.5292411860200,1741.0984848484800
2538,149,Seminole County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,117,1107.2384931913400,1114.3140429843900,1120.4135641991000,1122.790473062110,1136.1955515963700,1140.724600247590,1146.2528574631000,1146.2764922329100,1146.3389289214100,1151.1514565561300,1152.6508956276400,1158.6137395874700,1161.0861714247200,1164.8901034434700,1171.0751369353200,1181.207460403060,1190.3795593637100,1198.080827581610,1200.5457760647900,1203.1598353147700,1201.200273077080,1199.6642912521500,1200.920549854980,1208.7090411811200,1202.4642154587100,1215.9775884335400,1227.6640940120300,1253.5350787056700,1261.448126798150,1264.5895534276600,1259.7434698646100,1261.046101221380,1265.8653032002300,1277.948903767750,1278.7283797174600,1281.4473375882400,1290.7063139433600,1298.958820190080,1310.528996454040,1318.0761941071100,1330.4196549872700,1336.417206014410,1339.6273709712700,1340.2278075060300,1340.5299799475600,1340.1102571783600,1340.1052715691000,1342.2640783724600,1349.5124608240500,1359.5715091485500,1368.4966059845400,1377.658534165910,1385.3488694398400,1389.7214166713100,1392.8398787358100,1386.6075161982300,1388.189357841530,1385.3274532375200,1389.3557680688100,1390.8206303576200,1396.9488661179200,1392.559399775370,1391.6545733714200,1395.6795336023900,1413.6662046685400,1424.528540380860,1426.2231130511100,1425.4853707885900,1420.226063441280,1424.7511621535900,1433.3121262175200,1446.1938881878700,1456.1326527759500,1486.2305109929000,1517.1066752940300,1560.680449498420,1600.2785255614600,,1705.583363405350,1733.935821414260,1753.6944165442000,1763.1068215293700,1762.6260735961300,1753.1077196399400,1768.9577709754600,1787.98198700492,1841.8417905501700,1882.895343697610,1922.7074611676100,1931.9142059512100,1939.0616425502600,1929.8963813919600,1916.4455057597900
3247,150,Prince William County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,153,1526.7186734747500,1527.282552486350,1536.1627696693400,1537.6874982463100,1542.0943734143900,1543.0290549364200,1543.198504147310,1538.4762118980700,1532.453001268840,1526.0765488202600,1528.0384766075100,1531.9540440645500,1543.401971248090,1549.13817765645,1559.6107911342400,1563.2317820899700,1564.9225992950700,1565.4540626557100,1562.7114677565600,1562.2259419891300,1554.356547870520,1554.6809076264800,1558.244290709050,1566.541103743670,1573.6784150163400,1579.2518437651900,1586.7156783172200,1589.354475238450,1590.6629389253800,1589.313944652100,1585.565857865470,1586.8011128014200,1577.81687496872,1591.6572027461700,1594.6844416620600,1604.6106306580700,1594.634383719290,1595.7860561045100,1603.1365165917800,1615.4942084863200,1626.1441527974400,1633.538601157770,1633.0606125590200,1622.2661134787100,1619.3446611724300,1621.6084660720700,1626.1102767105600,1629.4603556650100,1636.823502644780,1653.9590237106000,1663.4689822037600,1669.606552746570,1666.22120494613,1672.4980626597700,1673.4142859918800,1681.4150694355000,1672.1117209319900,1668.303119097260,1665.829832582210,1675.4612920778300,1681.3957833353700,1678.4059398716500,1672.4594194281900,1673.3074944794500,1683.3875177727300,1694.4528220884800,1701.6957188763900,1697.6222752667100,1696.8541381436800,1692.5641650926900,1706.9124312856800,1714.9357766038800,1737.1610164430000,1750.0167162555600,1770.919954518710,1797.537038473000,1838.707760415490,1884.491560709350,1907.6266715071200,1905.8406214824900,1891.154334911840,1894.3241634526900,1903.0739068550500,1926.8521805006900,1937.589226742600,1967.6978576019800,1999.3656176497400,2036.8157588120200,2051.8830919284600,2050.324405166200,2041.3220422853300,2030.2119967357700,2010.332016283530
215,151,Knox County,county,TN,TN,"Knoxville, TN",47,93,989.3435484919790,998.7475125364490,1006.5265946998100,1004.9372277604500,1005.3304123523100,1002.4852873106700,1001.6484184773800,993.5074488238670,993.5309525235490,996.3513762114880,1003.5790532839800,1008.0894724810300,1016.3008544348300,1022.361403218730,1030.3058104793700,1033.7123857384800,1036.7465756419100,1037.5539250323800,1029.1179738366300,1013.2350893447100,1010.0070700598700,1016.8923760662100,1035.8485235801900,1043.6388362995000,1053.513792761530,1062.533806184000,1067.6407394332100,1072.6207086288500,1078.883692169650,1080.9527157490300,1083.001390167570,1080.0153139023100,1077.5728945476100,1071.1456033174000,1076.8065935870500,1084.609057410760,1096.0806862242400,1093.4210036247900,1105.416723970140,1116.6951149690200,1135.64796211084,1133.8789539805900,1137.5700510535200,1128.238023233070,1125.7713507036900,1123.9218337697300,1136.6861854666700,1148.0077853254800,1161.5076173009600,1167.703721029470,1178.0043261619700,1178.7153241153100,1179.2550816330500,1182.517073959460,1187.0614276829800,1191.287484180830,1189.155549653040,1194.938191565650,1198.112055755950,1212.1936565686600,1204.4348972730700,1206.4104840875400,1198.811292710690,1209.2325156201900,1220.3839896317400,1238.2011732037300,1251.3753177196500,1268.2694825167400,1276.8948870150400,1287.0238258949600,1279.4770886145100,1294.2715544954000,1298.7540458561800,1322.3986779157200,1346.7681552718600,1395.924525642110,1450.973521221920,1487.2824890655000,1523.9748633947400,1539.7348976768400,1538.6200159933300,1538.3197754956900,1537.2987688641500,1561.558110351420,1581.535334722620,1623.818745275690,1656.8075910465400,1691.1382665691800,1730.1619244741900,1753.2051360054600,1762.3223589203900,1767.3874480589900,1773.567281303600
1485,152,Washoe County,county,NV,NV,"Reno, NV",32,31,1013.5977602832000,1030.6020507035600,1042.0560832711200,1046.1666403850700,1050.2638508140900,1053.2013188888800,1059.1156254619000,1064.432498865430,1069.428490955660,1072.342953743660,1076.5754850857100,1082.6964472202100,1094.3605111747600,1112.6029380049300,1128.316587540820,1139.0802133573800,1141.7500415699900,1143.817601485910,1150.126895560700,1152.8967733021600,1159.9219703477300,1163.991687409650,1173.6398724958400,1179.60720265258,1199.6337426936300,1217.6513065758200,1236.8397904795600,1247.0471641904200,1259.733175042440,1272.3744390174900,1282.327484256960,1285.775254203800,1288.4986555491700,1288.4202383390000,1298.5294228390100,1309.3359586165500,1327.427508570780,1345.0833677530600,1363.033824886940,1382.628707303700,1397.1332480614400,1409.1484059872000,1406.9137425519100,1411.0985941791800,1411.2021797381900,1414.0940473717900,1409.6391798866800,1420.451053851040,1427.055274164410,1444.7017209194300,1452.311628612260,1467.1623402336100,1474.8898773980700,1484.1385568143100,1495.551488808560,1494.3354595938400,1492.0528189685900,1480.1970398047200,1484.5001376879900,1491.2994751321100,1502.26411206605,1498.692865890380,1498.9636300187300,1495.7579043021300,1504.2098130874800,1523.2940946097300,1555.03107835375,1577.2983628159700,1591.4983181114600,1593.702915699120,1605.2645811684600,1622.533576648860,1647.1103341880600,1673.6034608626200,1704.8009321383100,1739.7329133937000,1789.0334197639600,1824.8075008279600,1851.3564215777000,1845.2529809864100,1825.311119463550,1805.6225591300000,1809.888932017030,1825.7721450331400,1841.4872513576700,1856.4108864346200,1874.1360368650100,1899.250201946820,1909.3349493773600,1903.6172632863300,1882.290208493740,1870.6363889764400,1850.0380043483400
66,153,Ada County,county,ID,ID,"Boise City, ID",16,1,982.679778689245,988.0612918312120,1000.4936176491300,1009.047840585860,1020.522156708760,1023.0037324417900,1023.9167065863600,1023.0543027448100,1020.4953341570500,1019.082905738730,1016.8383135431700,1022.3926276693800,1033.7949770159300,1051.3314644992400,1061.3365890827700,1071.4058001484600,1081.108386082510,1094.2942868123200,1096.5011050120500,1095.5652053214700,1083.7972169717200,1079.8368809231500,1080.6692667768400,1093.336285045730,1107.8902298382200,1124.059917117490,1136.2897529300500,1149.4459427096200,1158.7800447668500,1169.4443782283400,1172.739679969510,1168.523663560240,1163.644465030910,1161.0611904900900,1167.15342684825,1177.6089664525700,1189.542420138380,1196.1965794722800,1210.2678027902800,1230.8197533636600,1254.5595899439600,1266.4628652436700,1267.515071059330,1260.4380888241400,1261.6009634689100,1258.5098114399600,1263.8124113652200,1266.659121971140,1282.9236741830000,1300.992901696560,1322.096444850880,1340.429648753040,1351.2720032577200,1353.701893686030,1349.7611364589700,1346.8083146441100,1338.794967652920,1336.18258090683,1344.4131372571700,1351.5716987057000,1371.5726203110300,1369.9674135696600,1381.2038819832300,1377.2721379337400,1399.7176883359200,1417.7298161614200,1438.9960472659900,1453.2416698924,1470.705084995550,1494.6139905164600,1511.0776394426800,1538.2854844706400,1569.5857230059300,1621.0589232745,1673.6860418034600,1726.823369939970,1769.150763903780,1802.0571432092100,1805.5013741884800,1783.6339543724600,1769.492585090990,1759.598242544450,1780.0601350968300,1783.9370356720100,1815.2260908265800,1840.96859621412,1886.825622419690,1912.1929811023200,1927.5889473940300,1926.505450655700,1907.7611569924600,1875.5370675901300,1843.1420863113200
